id,label,depth
1935,BWC-042-560@08:14.746,980.295732
1936,BWC-042-561@08:14.824,980.295452
1937,BWC-042-562@08:14.899,980.295172
1938,BWC-042-563@08:22.010,980.294892
1939,BWC-042-564@08:22.083,980.294482
1940,BWC-042-565@08:22.157,980.294109
1941,BWC-042-566@08:22.230,980.293829
1942,BWC-042-567@08:22.306,980.293549
1943,BWC-042-568@08:22.380,980.293269
1944,BWC-042-569@08:38.938,980.292908
1945,BWC-042-570@08:39.023,980.292628
1946,BWC-042-571@08:39.105,980.292348
1947,BWC-042-572@08:39.272,980.292068
1948,BWC-042-573@08:39.355,980.291788
1949,BWC-042-574@08:48.501,980.291508
1950,BWC-042-575@08:48.589,980.291228
1951,BWC-042-576@12:14.324,980.290948
1952,BWC-042-577@12:14.402,980.290668
1953,BWC-042-578@12:14.486,980.290389
1954,BWC-042-579@12:14.565,980.290108
1955,BWC-042-580@12:14.644,980.289828
1956,BWC-042-581@12:14.726,980.289548
1957,BWC-042-582@12:14.806,980.289268
1958,BWC-042-583@12:14.884,980.288995
1959,BWC-042-584@12:21.333,980.288746
1960,BWC-042-585@12:21.417,980.288466
1961,BWC-042-586@12:21.500,980.288186
1962,BWC-042-587@12:21.582,980.287906
1963,BWC-042-588@12:21.664,980.287626
1964,BWC-042-589@12:21.746,980.287346
1965,BWC-042-590@12:21.832,980.287066
1966,BWC-042-591@12:21.914,980.286792
1967,BWC-042-592@12:25.555,980.286382
1968,BWC-042-593@12:25.648,980.286034
1969,BWC-042-594@12:25.736,980.285673
1970,BWC-042-595@12:25.825,980.285393
1971,BWC-042-596@12:25.919,980.285113
1972,BWC-042-597@12:26.008,980.284833
1973,BWC-042-598@12:26.099,980.284553
1974,BWC-042-599@12:26.192,980.284273
1975,BWC-042-600@12:26.281,980.283993
1976,BWC-042-601@12:26.374,980.283713
1977,BWC-042-602@12:26.465,980.283316
1978,BWC-042-603@12:26.559,980.282992
1979,BWC-042-604@12:34.440,980.282619
1980,BWC-042-605@12:34.528,980.282159
1981,BWC-042-606@12:34.637,980.281873
1982,BWC-042-607@12:34.745,980.281587
1983,BWC-042-608@12:34.851,980.281264
1984,BWC-042-609@12:34.961,980.280754
1985,BWC-042-610@12:35.069,980.280419
1986,BWC-042-611@12:35.185,980.280139
1987,BWC-042-612@12:35.296,980.279859
1988,BWC-042-613@12:35.407,980.279579
1989,BWC-042-614@12:35.518,980.279299
1990,BWC-042-615@12:35.625,980.279019
1991,BWC-042-616@12:35.739,980.278739
1992,BWC-042-617@12:38.446,980.278459
1993,BWC-042-618@12:38.561,980.278136
1994,BWC-042-619@12:38.681,980.277787
1995,BWC-042-620@12:38.801,980.277489
1996,BWC-042-621@12:38.920,980.277215
1997,BWC-042-622@12:39.044,980.276905
1998,BWC-042-623@12:39.190,980.276494
1999,BWC-042-624@12:39.311,980.276196
2000,BWC-042-625@12:39.432,980.275885
2001,BWC-042-626@12:39.664,980.275525
2002,BWC-042-627@12:39.776,980.275152
2003,BWC-042-628@12:39.891,980.274872
2004,BWC-042-629@12:40.006,980.274592
2005,BWC-042-630@12:40.120,980.274312
2006,BWC-042-631@12:40.234,980.274032
2007,BWC-042-632@12:40.351,980.273752
2008,BWC-042-633@12:40.467,980.273472
2009,BWC-042-634@12:40.583,980.273161
2010,BWC-042-635@12:40.699,980.272881
2011,BWC-042-636@12:40.815,980.272601
2012,BWC-042-637@12:40.929,980.27234
2013,BWC-042-638@12:41.047,980.272041
2014,BWC-042-639@12:46.176,980.271768
2015,BWC-042-640@12:46.264,980.271482
2016,BWC-042-641@12:46.359,980.271084
2017,BWC-042-642@12:46.458,980.270804
2018,BWC-042-643@12:46.541,980.270524
2019,BWC-042-644@12:46.626,980.270077
2020,BWC-042-645@12:46.706,980.269617
2021,BWC-042-646@12:46.796,980.269132
2022,BWC-042-647@12:46.885,980.268623
2023,BWC-042-648@12:46.974,980.268343
2024,BWC-042-649@12:47.060,980.267945
2025,BWC-042-650@12:56.480,980.267472
2026,BWC-042-651@12:56.559,980.267211
2027,BWC-042-652@12:56.636,980.266789
2028,BWC-042-653@12:56.716,980.266279
2029,BWC-042-654@12:56.796,980.265906
2030,BWC-042-655@12:56.876,980.265421
2031,BWC-042-656@12:56.956,980.264961
2032,BWC-042-657@12:57.038,980.264513
2033,BWC-042-658@12:57.117,980.264233
2034,BWC-042-659@12:57.199,980.263953
2035,BWC-042-660@12:57.280,980.263593
2036,BWC-042-661@12:59.217,980.263245
2037,BWC-042-662@12:59.295,980.262897
2038,BWC-042-663@12:59.328,980.262536
2039,BWC-042-664@12:59.374,980.262256
2040,BWC-042-665@12:59.458,980.261976
2041,BWC-042-666@12:59.541,980.261696
2042,BWC-042-667@12:59.622,980.261416
2043,BWC-042-668@12:59.706,980.261136
2044,BWC-042-669@12:59.787,980.260776
2045,BWC-042-670@13:00.255,980.260477
2046,BWC-042-671@13:00.385,980.260197
2047,BWC-042-672@13:00.514,980.259762
2048,BWC-042-673@13:00.762,980.259277
2049,BWC-042-674@13:00.881,980.25883
2050,BWC-042-675@13:00.994,980.25855
2051,BWC-042-676@13:01.104,980.25827
2052,BWC-042-677@13:01.222,980.25799
2053,BWC-042-678@13:01.329,980.257567
2054,BWC-042-679@13:01.443,980.257132
2055,BWC-042-680@13:01.553,980.256821
2056,BWC-042-681@13:01.661,980.256473
2057,BWC-042-682@13:01.776,980.256125
2058,BWC-042-683@13:16.332,980.255752
2059,BWC-042-684@13:16.443,980.255472
2060,BWC-042-685@13:16.564,980.255192
2061,BWC-042-686@13:16.696,980.254912
2062,BWC-042-687@13:16.973,980.254632
2063,BWC-042-688@13:25.569,980.254284
2064,BWC-042-689@13:25.671,980.254004
2065,BWC-042-690@13:25.770,980.253724
2066,BWC-042-691@19:51.031,980.253444
2067,BWC-042-692@19:51.117,980.253171
2068,BWC-042-693@19:51.206,980.252798
2069,BWC-042-694@19:51.295,980.252574
2070,BWC-042-695@19:55.261,980.252226
2071,BWC-042-696@19:55.349,980.251927
2072,BWC-042-697@19:55.431,980.251728
2073,BWC-042-698@19:55.518,980.251479
2074,BWC-042-699@19:55.601,980.251181
2075,BWC-042-700@19:55.687,980.250907
2076,BWC-042-701@20:04.625,980.250621
2077,BWC-042-702@20:04.711,980.250335
2078,BWC-042-703@20:04.803,980.250124
2079,BWC-042-704@20:04.906,980.2499
2080,BWC-042-705@20:05.321,980.249527
2081,BWC-042-706@20:05.422,980.249254
2082,BWC-042-707@20:05.531,980.248868
2083,BWC-042-708@20:06.905,980.248594
2084,BWC-042-709@20:06.982,980.248259
2085,BWC-042-710@20:07.072,980.247979
2086,BWC-042-711@20:07.164,980.24768
2087,BWC-042-712@20:17.109,980.2474
2088,BWC-042-713@20:17.212,980.24709
2089,BWC-042-714@20:17.314,980.246853
2090,BWC-042-715@20:18.008,980.24648
2091,BWC-042-716@20:18.099,980.246219
2092,BWC-042-717@20:18.199,980.245871
2093,BWC-042-718@20:18.298,980.24561
2094,BWC-042-719@20:18.531,980.245249
2095,BWC-042-720@20:18.612,980.244976
2096,BWC-042-721@20:18.713,980.244776
2097,BWC-045-1@11:18.519,518.806969
2098,BWC-045-2@11:20.348,518.806688
2099,BWC-045-3@11:20.486,518.806503
2100,BWC-045-4@11:22.560,518.80626
2101,BWC-045-5@11:23.613,518.806066
2102,BWC-045-6@11:23.755,518.805882
2103,BWC-045-7@11:23.898,518.805687
2104,BWC-045-8@11:24.039,518.805454
2105,BWC-045-9@11:27.400,518.805221
2106,BWC-045-10@11:27.984,518.804969
2107,BWC-045-11@11:33.236,518.804746
2108,BWC-045-12@11:33.364,518.80458
2109,BWC-045-13@11:33.488,518.804289
2110,BWC-045-14@11:33.601,518.803998
2111,BWC-045-15@11:34.013,518.803745
2112,BWC-045-16@11:34.142,518.803561
2113,BWC-045-17@11:34.870,518.803337
2114,BWC-045-18@11:34.988,518.803192
2115,BWC-045-19@11:35.339,518.802988
2116,BWC-045-20@11:35.468,518.802832
2117,BWC-045-21@11:35.599,518.802696
2118,BWC-045-22@11:35.742,518.802434
2119,BWC-045-23@11:38.105,518.802162
2120,BWC-045-24@11:38.277,518.801968
2121,BWC-045-25@11:38.446,518.801793
2122,BWC-045-26@11:39.117,518.801628
2123,BWC-045-27@11:39.239,518.801414
2124,BWC-045-28@11:44.596,518.801181
2125,BWC-045-29@11:44.765,518.80089
2126,BWC-045-30@11:49.907,518.800637
2127,BWC-045-31@11:50.023,518.800405
2128,BWC-045-32@11:50.137,518.800191
2129,BWC-045-33@11:50.241,518.799939
2130,BWC-045-34@11:50.343,518.799667
2131,BWC-045-35@11:54.758,518.799434
2132,BWC-045-36@11:54.855,518.799152
2133,BWC-045-37@11:54.977,518.798745
2134,BWC-045-38@12:19.602,518.798443
2135,BWC-045-39@12:19.691,518.798133
2136,BWC-045-40@12:19.778,518.797793
2137,BWC-045-41@12:19.866,518.797405
2138,BWC-045-42@12:19.955,518.796968
2139,BWC-045-43@12:20.046,518.796483
2140,BWC-045-44@12:20.238,518.796172
2141,BWC-045-45@12:20.333,518.795725
2142,BWC-045-46@12:20.423,518.79524
2143,BWC-045-47@12:20.514,518.794755
2144,BWC-045-48@12:20.602,518.794357
2145,BWC-045-49@12:20.685,518.793988
2146,BWC-045-50@12:20.771,518.79359
2147,BWC-045-51@12:20.864,518.793192
2148,BWC-045-52@12:20.957,518.792775
2149,BWC-045-53@12:21.047,518.792416
2150,BWC-045-54@12:21.145,518.792047
2151,BWC-045-55@12:21.239,518.791649
2152,BWC-045-56@12:34.464,518.791251
2153,BWC-045-57@12:34.592,518.791028
2154,BWC-045-58@12:34.724,518.790659
2155,BWC-045-59@12:34.861,518.790251
2156,BWC-045-60@12:34.999,518.789824
2157,BWC-045-61@12:36.114,518.789436
2158,BWC-045-62@12:36.243,518.789096
2159,BWC-045-63@12:36.364,518.788698
2160,BWC-045-64@12:36.483,518.788281
2161,BWC-045-65@12:51.467,518.787912
2162,BWC-045-66@12:51.605,518.787475
2163,BWC-045-67@12:51.736,518.787077
2164,BWC-045-68@12:51.874,518.786621
2165,BWC-045-69@12:59.060,518.786311
2166,BWC-045-70@12:59.172,518.786097
2167,BWC-045-71@12:59.381,518.785922
2168,BWC-045-72@12:59.500,518.785718
2169,BWC-045-73@12:59.642,518.785485
2170,BWC-045-74@14:37.230,518.785262
2171,BWC-045-75@14:37.409,518.785019
2172,BWC-045-76@14:37.587,518.7848
2173,BWC-045-77@14:37.762,518.78458
2174,BWC-045-78@14:37.937,518.784338
2175,BWC-045-79@14:38.113,518.784038
2176,BWC-045-80@14:38.290,518.783795
2177,BWC-045-81@14:38.476,518.783564
2178,BWC-045-82@14:38.837,518.783391
2179,BWC-045-83@14:39.023,518.78316
2180,BWC-045-84@14:39.203,518.782941
2181,BWC-045-85@14:39.380,518.782756
2182,BWC-045-86@14:39.565,518.782548
2183,BWC-045-87@14:40.667,518.782329
2184,BWC-045-88@14:40.844,518.782086
2185,BWC-045-89@14:41.217,518.781867
2186,BWC-045-90@14:41.405,518.781624
2187,BWC-045-91@14:41.598,518.781416
2188,BWC-045-92@14:41.783,518.781266
2189,BWC-045-93@14:41.964,518.781116
2190,BWC-045-94@14:42.152,518.780954
2191,BWC-045-95@14:42.522,518.780781
2192,BWC-045-96@14:44.515,518.780608
2193,BWC-045-97@14:44.644,518.780411
2194,BWC-045-98@14:44.783,518.780203
2195,BWC-045-99@14:45.114,518.779995
2196,BWC-045-100@14:45.369,518.779857
2197,BWC-045-101@14:50.181,518.779637
2198,BWC-045-102@15:28.905,518.779395
2199,BWC-045-103@15:29.172,518.779222
2200,BWC-045-104@15:29.478,518.778968
2201,BWC-045-105@15:29.840,518.778771
2202,BWC-045-106@15:30.168,518.778563
2203,BWC-045-107@15:30.496,518.778286
2204,BWC-045-108@15:30.824,518.778055
2205,BWC-045-109@15:31.131,518.777859
2206,BWC-045-110@15:31.435,518.777663
2207,BWC-045-111@15:31.787,518.777409
2208,BWC-045-112@15:32.072,518.777166
2209,BWC-045-113@15:32.382,518.776889
2210,BWC-045-114@15:32.668,518.776647
2211,BWC-045-115@15:32.946,518.776346
2212,BWC-045-116@15:33.222,518.776104
2213,BWC-045-117@15:33.511,518.775758
2214,BWC-045-118@15:33.804,518.775388
2215,BWC-045-119@15:34.085,518.775042
2216,BWC-045-120@15:34.373,518.774788
2217,BWC-045-121@15:34.737,518.774546
2218,BWC-045-122@15:35.025,518.774257
2219,BWC-045-123@15:35.260,518.774026
2220,BWC-045-124@15:35.525,518.773807
2221,BWC-045-125@15:35.968,518.773576
2222,BWC-045-126@15:36.198,518.773391
2223,BWC-045-127@15:36.452,518.773183
2224,BWC-045-128@15:36.722,518.772918
2225,BWC-045-129@15:37.001,518.772629
2226,BWC-045-130@15:37.278,518.772271
2227,BWC-045-131@15:37.546,518.771948
2228,BWC-045-132@15:37.805,518.77159
2229,BWC-045-133@15:38.072,518.77122
2230,BWC-045-134@15:38.347,518.770886
2231,BWC-045-135@15:38.623,518.770585
2232,BWC-045-136@15:38.891,518.770297
2233,BWC-045-137@15:39.159,518.769973
2234,BWC-045-138@15:39.430,518.769662
2235,BWC-045-139@15:39.699,518.769338
2236,BWC-045-140@15:39.966,518.769061
2237,BWC-045-141@15:41.314,518.768807
2238,BWC-045-142@15:41.570,518.768611
2239,BWC-045-143@15:41.832,518.768334
2240,BWC-045-144@15:42.086,518.768022
2241,BWC-045-145@15:42.335,518.767676
2242,BWC-045-146@15:42.582,518.767352
2243,BWC-045-147@15:42.836,518.767099
2244,BWC-045-148@15:43.082,518.766821
2245,BWC-045-149@15:43.342,518.76659
2246,BWC-045-150@15:43.599,518.766348
2247,BWC-045-151@15:43.861,518.766105
2248,BWC-045-152@15:44.109,518.765817
2249,BWC-045-153@15:44.354,518.765551
2250,BWC-045-154@15:44.510,518.765309
2251,BWC-045-155@15:45.236,518.765032
2252,BWC-045-156@15:45.444,518.764824
2253,BWC-045-157@15:45.669,518.764593
2254,BWC-045-158@15:45.903,518.764281
2255,BWC-045-159@15:46.140,518.764027
2256,BWC-045-160@15:46.383,518.763738
2257,BWC-045-161@15:46.629,518.763542
2258,BWC-045-162@15:46.877,518.763288
2259,BWC-045-163@15:47.117,518.763057
2260,BWC-045-164@15:47.346,518.762849
2261,BWC-045-165@15:47.563,518.76263
2262,BWC-045-166@15:49.133,518.762399
2263,BWC-045-167@15:49.334,518.762145
2264,BWC-045-168@15:49.547,518.761879
2265,BWC-045-169@15:49.769,518.761648
2266,BWC-045-170@15:49.990,518.761452
2267,BWC-045-171@15:50.212,518.761232
2268,BWC-045-172@15:50.439,518.760967
2269,BWC-045-173@15:50.656,518.760759
2270,BWC-045-174@15:50.873,518.760551
2271,BWC-045-175@15:51.091,518.760343
2272,BWC-045-176@15:51.309,518.760008
2273,BWC-045-177@15:51.519,518.75972
2274,BWC-045-178@15:51.731,518.759443
2275,BWC-045-179@15:51.943,518.759223
2276,BWC-045-180@15:52.155,518.758981
2277,BWC-045-181@15:52.363,518.758773
2278,BWC-045-182@15:52.574,518.758507
2279,BWC-045-183@15:52.780,518.758219
2280,BWC-045-184@15:52.991,518.757942
